slice_file_name,fsID,start,end,salience,fold,classID,class
177726-0-0-25.wav,177726,12.5,16.5,2,8,0,air_conditioner
177726-0-0-26.wav,177726,13,17,2,8,0,air_conditioner
177726-0-0-27.wav,177726,13.5,17.5,2,8,0,air_conditioner
177726-0-0-28.wav,177726,14,18,2,8,0,air_conditioner
177726-0-0-29.wav,177726,14.5,18.5,2,8,0,air_conditioner
177726-0-0-3.wav,177726,1.5,5.5,2,8,0,air_conditioner
177726-0-0-30.wav,177726,15,19,2,8,0,air_conditioner
177726-0-0-31.wav,177726,15.5,19.5,2,8,0,air_conditioner
177726-0-0-32.wav,177726,16,20,2,8,0,air_conditioner
177726-0-0-33.wav,177726,16.5,20.5,2,8,0,air_conditioner
177726-0-0-34.wav,177726,17,21,2,8,0,air_conditioner
177726-0-0-36.wav,177726,18,22,2,8,0,air_conditioner
177726-0-0-37.wav,177726,18.5,22.5,2,8,0,air_conditioner
177726-0-0-5.wav,177726,2.5,6.5,2,8,0,air_conditioner
177726-0-0-6.wav,177726,3,7,2,8,0,air_conditioner
177726-0-0-7.wav,177726,3.5,7.5,2,8,0,air_conditioner
177726-0-0-8.wav,177726,4,8,2,8,0,air_conditioner
177726-0-0-9.wav,177726,4.5,8.5,2,8,0,air_conditioner
177729-0-0-1.wav,177729,0.5,4.5,2,7,0,air_conditioner
177729-0-0-106.wav,177729,53,57,2,7,0,air_conditioner
177729-0-0-108.wav,177729,54,58,2,7,0,air_conditioner
177729-0-0-111.wav,177729,55.5,59.5,2,7,0,air_conditioner
177729-0-0-120.wav,177729,60,64,2,7,0,air_conditioner
177729-0-0-128.wav,177729,64,68,2,7,0,air_conditioner
177729-0-0-20.wav,177729,10,14,2,7,0,air_conditioner
177729-0-0-22.wav,177729,11,15,2,7,0,air_conditioner
177729-0-0-27.wav,177729,13.5,17.5,2,7,0,air_conditioner
177729-0-0-28.wav,177729,14,18,2,7,0,air_conditioner
177729-0-0-3.wav,177729,1.5,5.5,2,7,0,air_conditioner
177729-0-0-38.wav,177729,19,23,2,7,0,air_conditioner
177729-0-0-40.wav,177729,20,24,2,7,0,air_conditioner
177729-0-0-42.wav,177729,21,25,2,7,0,air_conditioner
177729-0-0-50.wav,177729,25,29,2,7,0,air_conditioner
177729-0-0-51.wav,177729,25.5,29.5,2,7,0,air_conditioner
177729-0-0-53.wav,177729,26.5,30.5,2,7,0,air_conditioner
177729-0-0-58.wav,177729,29,33,2,7,0,air_conditioner
177729-0-0-63.wav,177729,31.5,35.5,2,7,0,air_conditioner
177729-0-0-67.wav,177729,33.5,37.5,2,7,0,air_conditioner
177729-0-0-68.wav,177729,34,38,2,7,0,air_conditioner
177729-0-0-69.wav,177729,34.5,38.5,2,7,0,air_conditioner
177729-0-0-73.wav,177729,36.5,40.5,2,7,0,air_conditioner
177729-0-0-74.wav,177729,37,41,2,7,0,air_conditioner
177729-0-0-80.wav,177729,40,44,2,7,0,air_conditioner
177729-0-0-82.wav,177729,41,45,2,7,0,air_conditioner
177729-0-0-83.wav,177729,41.5,45.5,2,7,0,air_conditioner
177729-0-0-89.wav,177729,44.5,48.5,2,7,0,air_conditioner
177729-0-0-91.wav,177729,45.5,49.5,2,7,0,air_conditioner
177729-0-0-97.wav,177729,48.5,52.5,2,7,0,air_conditioner
177729-0-0-98.wav,177729,49,53,2,7,0,air_conditioner
177742-0-0-10.wav,177742,5,9,2,3,0,air_conditioner
177742-0-0-102.wav,177742,51,55,2,3,0,air_conditioner
177742-0-0-111.wav,177742,55.5,59.5,2,3,0,air_conditioner
177742-0-0-149.wav,177742,74.5,78.5,2,3,0,air_conditioner
177742-0-0-161.wav,177742,80.5,84.5,2,3,0,air_conditioner
177742-0-0-164.wav,177742,82,86,2,3,0,air_conditioner
177742-0-0-165.wav,177742,82.5,86.5,2,3,0,air_conditioner
177742-0-0-17.wav,177742,8.5,12.5,2,3,0,air_conditioner
177742-0-0-178.wav,177742,89,93,2,3,0,air_conditioner
177742-0-0-196.wav,177742,98,102,2,3,0,air_conditioner
177742-0-0-202.wav,177742,101,105,2,3,0,air_conditioner
177742-0-0-203.wav,177742,101.5,105.5,2,3,0,air_conditioner
177742-0-0-204.wav,177742,102,106,2,3,0,air_conditioner
177742-0-0-205.wav,177742,102.5,106.5,2,3,0,air_conditioner
177742-0-0-211.wav,177742,105.5,109.5,2,3,0,air_conditioner
177742-0-0-214.wav,177742,107,111,2,3,0,air_conditioner
177742-0-0-3.wav,177742,1.5,5.5,2,3,0,air_conditioner
177742-0-0-36.wav,177742,18,22,2,3,0,air_conditioner
177742-0-0-49.wav,177742,24.5,28.5,2,3,0,air_conditioner
177742-0-0-58.wav,177742,29,33,2,3,0,air_conditioner
177742-0-0-67.wav,177742,33.5,37.5,2,3,0,air_conditioner
177742-0-0-73.wav,177742,36.5,40.5,2,3,0,air_conditioner
177742-0-0-84.wav,177742,42,46,2,3,0,air_conditioner
177742-0-0-99.wav,177742,49.5,53.5,2,3,0,air_conditioner
178686-0-0-1.wav,178686,0.5,4.5,2,5,0,air_conditioner
178686-0-0-11.wav,178686,5.5,9.5,2,5,0,air_conditioner
178686-0-0-12.wav,178686,6,10,2,5,0,air_conditioner
178686-0-0-14.wav,178686,7,11,2,5,0,air_conditioner
178686-0-0-15.wav,178686,7.5,11.5,2,5,0,air_conditioner
178686-0-0-16.wav,178686,8,12,2,5,0,air_conditioner
178686-0-0-17.wav,178686,8.5,12.5,2,5,0,air_conditioner
178686-0-0-18.wav,178686,9,13,2,5,0,air_conditioner
178686-0-0-19.wav,178686,9.5,13.5,2,5,0,air_conditioner
178686-0-0-2.wav,178686,1,5,2,5,0,air_conditioner
178686-0-0-21.wav,178686,10.5,14.5,2,5,0,air_conditioner
178686-0-0-23.wav,178686,11.5,15.5,2,5,0,air_conditioner
178686-0-0-3.wav,178686,1.5,5.5,2,5,0,air_conditioner
178686-0-0-31.wav,178686,15.5,19.5,2,5,0,air_conditioner
178686-0-0-33.wav,178686,16.5,20.5,2,5,0,air_conditioner
178686-0-0-34.wav,178686,17,21,2,5,0,air_conditioner
178686-0-0-38.wav,178686,19,23,2,5,0,air_conditioner
178686-0-0-39.wav,178686,19.5,23.5,2,5,0,air_conditioner
178686-0-0-42.wav,178686,21,25,2,5,0,air_conditioner
178686-0-0-43.wav,178686,21.5,25.5,2,5,0,air_conditioner
178686-0-0-44.wav,178686,22,26,2,5,0,air_conditioner
178686-0-0-45.wav,178686,22.5,26.5,2,5,0,air_conditioner
178686-0-0-46.wav,178686,23,27,2,5,0,air_conditioner
178686-0-0-53.wav,178686,26.5,30.5,2,5,0,air_conditioner
178686-0-0-55.wav,178686,27.5,31.5,2,5,0,air_conditioner
178686-0-0-57.wav,178686,28.5,32.5,2,5,0,air_conditioner
178686-0-0-6.wav,178686,3,7,2,5,0,air_conditioner
178686-0-0-60.wav,178686,30,34,2,5,0,air_conditioner
178686-0-0-63.wav,178686,31.5,35.5,2,5,0,air_conditioner
178686-0-0-64.wav,178686,32,36,2,5,0,air_conditioner
178686-0-0-65.wav,178686,32.5,36.5,2,5,0,air_conditioner
178686-0-0-66.wav,178686,33,37,2,5,0,air_conditioner
178686-0-0-67.wav,178686,33.5,37.5,2,5,0,air_conditioner
178686-0-0-68.wav,178686,34,38,2,5,0,air_conditioner
178686-0-0-7.wav,178686,3.5,7.5,2,5,0,air_conditioner
178686-0-0-72.wav,178686,36,40,2,5,0,air_conditioner
178686-0-0-8.wav,178686,4,8,2,5,0,air_conditioner
178686-0-0-9.wav,178686,4.5,8.5,2,5,0,air_conditioner
184805-0-0-101.wav,184805,50.5,54.5,2,6,0,air_conditioner
184805-0-0-103.wav,184805,51.5,55.5,2,6,0,air_conditioner
184805-0-0-104.wav,184805,52,56,2,6,0,air_conditioner
184805-0-0-112.wav,184805,56,60,2,6,0,air_conditioner
184805-0-0-121.wav,184805,60.5,64.5,2,6,0,air_conditioner
184805-0-0-13.wav,184805,6.5,10.5,2,6,0,air_conditioner
184805-0-0-16.wav,184805,8,12,2,6,0,air_conditioner
184805-0-0-2.wav,184805,1,5,2,6,0,air_conditioner
184805-0-0-27.wav,184805,13.5,17.5,2,6,0,air_conditioner
184805-0-0-32.wav,184805,16,20,2,6,0,air_conditioner
184805-0-0-34.wav,184805,17,21,2,6,0,air_conditioner
184805-0-0-4.wav,184805,2,6,2,6,0,air_conditioner
184805-0-0-40.wav,184805,20,24,2,6,0,air_conditioner
184805-0-0-45.wav,184805,22.5,26.5,2,6,0,air_conditioner
184805-0-0-47.wav,184805,23.5,27.5,2,6,0,air_conditioner
184805-0-0-48.wav,184805,24,28,2,6,0,air_conditioner
184805-0-0-49.wav,184805,24.5,28.5,2,6,0,air_conditioner
184805-0-0-5.wav,184805,2.5,6.5,2,6,0,air_conditioner
184805-0-0-51.wav,184805,25.5,29.5,2,6,0,air_conditioner
184805-0-0-54.wav,184805,27,31,2,6,0,air_conditioner
184805-0-0-57.wav,184805,28.5,32.5,2,6,0,air_conditioner
184805-0-0-58.wav,184805,29,33,2,6,0,air_conditioner
184805-0-0-61.wav,184805,30.5,34.5,2,6,0,air_conditioner
184805-0-0-63.wav,184805,31.5,35.5,2,6,0,air_conditioner
184805-0-0-64.wav,184805,32,36,2,6,0,air_conditioner
184805-0-0-74.wav,184805,37,41,2,6,0,air_conditioner
184805-0-0-75.wav,184805,37.5,41.5,2,6,0,air_conditioner
184805-0-0-77.wav,184805,38.5,42.5,2,6,0,air_conditioner
184805-0-0-81.wav,184805,40.5,44.5,2,6,0,air_conditioner
184805-0-0-82.wav,184805,41,45,2,6,0,air_conditioner
184805-0-0-88.wav,184805,44,48,2,6,0,air_conditioner
184805-0-0-90.wav,184805,45,49,2,6,0,air_conditioner
184805-0-0-99.wav,184805,49.5,53.5,2,6,0,air_conditioner
185709-0-0-0.wav,185709,0,4,1,4,0,air_conditioner
185709-0-0-1.wav,185709,0.5,4.5,1,4,0,air_conditioner
185709-0-0-2.wav,185709,1,5,1,4,0,air_conditioner
185709-0-0-3.wav,185709,1.5,5.5,1,4,0,air_conditioner
185709-0-0-4.wav,185709,2,6,1,4,0,air_conditioner
185709-0-0-5.wav,185709,2.5,6.5,1,4,0,air_conditioner
185709-0-0-6.wav,185709,3,7,1,4,0,air_conditioner
185709-0-0-7.wav,185709,3.5,7.5,1,4,0,air_conditioner
185709-0-0-8.wav,185709,4,8,1,4,0,air_conditioner
189023-0-0-0.wav,189023,0,4,1,2,0,air_conditioner
189023-0-0-1.wav,189023,0.5,4.5,1,2,0,air_conditioner
189023-0-0-10.wav,189023,5,9,1,2,0,air_conditioner
189023-0-0-11.wav,189023,5.5,9.5,1,2,0,air_conditioner
189023-0-0-12.wav,189023,6,10,1,2,0,air_conditioner
189023-0-0-13.wav,189023,6.5,10.5,1,2,0,air_conditioner
189023-0-0-2.wav,189023,1,5,1,2,0,air_conditioner
189023-0-0-3.wav,189023,1.5,5.5,1,2,0,air_conditioner
189023-0-0-4.wav,189023,2,6,1,2,0,air_conditioner
189023-0-0-5.wav,189023,2.5,6.5,1,2,0,air_conditioner
189023-0-0-6.wav,189023,3,7,1,2,0,air_conditioner
189023-0-0-7.wav,189023,3.5,7.5,1,2,0,air_conditioner
189023-0-0-8.wav,189023,4,8,1,2,0,air_conditioner
189023-0-0-9.wav,189023,4.5,8.5,1,2,0,air_conditioner
189981-0-0-0.wav,189981,0,4,1,7,0,air_conditioner
189981-0-0-1.wav,189981,0.5,4.5,1,7,0,air_conditioner
189981-0-0-10.wav,189981,5,9,1,7,0,air_conditioner
189981-0-0-11.wav,189981,5.5,9.5,1,7,0,air_conditioner
189981-0-0-12.wav,189981,6,10,1,7,0,air_conditioner
189981-0-0-13.wav,189981,6.5,10.5,1,7,0,air_conditioner
189981-0-0-14.wav,189981,7,11,1,7,0,air_conditioner
189981-0-0-15.wav,189981,7.5,11.5,1,7,0,air_conditioner
189981-0-0-16.wav,189981,8,12,1,7,0,air_conditioner
189981-0-0-17.wav,189981,8.5,12.5,1,7,0,air_conditioner
189981-0-0-2.wav,189981,1,5,1,7,0,air_conditioner
189981-0-0-3.wav,189981,1.5,5.5,1,7,0,air_conditioner
189981-0-0-4.wav,189981,2,6,1,7,0,air_conditioner
189981-0-0-5.wav,189981,2.5,6.5,1,7,0,air_conditioner
189981-0-0-6.wav,189981,3,7,1,7,0,air_conditioner
189981-0-0-7.wav,189981,3.5,7.5,1,7,0,air_conditioner
189981-0-0-8.wav,189981,4,8,1,7,0,air_conditioner
189981-0-0-9.wav,189981,4.5,8.5,1,7,0,air_conditioner
189982-0-0-11.wav,189982,5.5,9.5,1,10,0,air_conditioner
189982-0-0-13.wav,189982,6.5,10.5,1,10,0,air_conditioner
189982-0-0-16.wav,189982,8,12,1,10,0,air_conditioner
189982-0-0-17.wav,189982,8.5,12.5,1,10,0,air_conditioner
189982-0-0-18.wav,189982,9,13,1,10,0,air_conditioner
189982-0-0-19.wav,189982,9.5,13.5,1,10,0,air_conditioner
189982-0-0-2.wav,189982,1,5,1,10,0,air_conditioner
189982-0-0-20.wav,189982,10,14,1,10,0,air_conditioner
189982-0-0-23.wav,189982,11.5,15.5,1,10,0,air_conditioner
189982-0-0-27.wav,189982,13.5,17.5,1,10,0,air_conditioner
189982-0-0-28.wav,189982,14,18,1,10,0,air_conditioner
189982-0-0-3.wav,189982,1.5,5.5,1,10,0,air_conditioner
189982-0-0-30.wav,189982,15,19,1,10,0,air_conditioner
189982-0-0-33.wav,189982,16.5,20.5,1,10,0,air_conditioner
189982-0-0-35.wav,189982,17.5,21.5,1,10,0,air_conditioner
189982-0-0-36.wav,189982,18,22,1,10,0,air_conditioner
189982-0-0-38.wav,189982,19,23,1,10,0,air_conditioner
189982-0-0-39.wav,189982,19.5,23.5,1,10,0,air_conditioner
189982-0-0-4.wav,189982,2,6,1,10,0,air_conditioner
189982-0-0-42.wav,189982,21,25,1,10,0,air_conditioner
189982-0-0-43.wav,189982,21.5,25.5,1,10,0,air_conditioner
189982-0-0-44.wav,189982,22,26,1,10,0,air_conditioner
189982-0-0-45.wav,189982,22.5,26.5,1,10,0,air_conditioner
189982-0-0-6.wav,189982,3,7,1,10,0,air_conditioner
189982-0-0-7.wav,189982,3.5,7.5,1,10,0,air_conditioner
189985-0-0-0.wav,189985,0,4,1,10,0,air_conditioner
189985-0-0-1.wav,189985,0.5,4.5,1,10,0,air_conditioner
189985-0-0-2.wav,189985,1,5,1,10,0,air_conditioner
189985-0-0-3.wav,189985,1.5,5.5,1,10,0,air_conditioner
189985-0-0-4.wav,189985,2,6,1,10,0,air_conditioner
189985-0-0-5.wav,189985,2.5,6.5,1,10,0,air_conditioner
189985-0-0-6.wav,189985,3,7,1,10,0,air_conditioner
189986-0-0-0.wav,189986,0,4,1,6,0,air_conditioner
189987-0-0-0.wav,189987,0,4,1,7,0,air_conditioner
189987-0-0-1.wav,189987,0.5,4.5,1,7,0,air_conditioner
189987-0-0-2.wav,189987,1,5,1,7,0,air_conditioner
189987-0-0-3.wav,189987,1.5,5.5,1,7,0,air_conditioner
189987-0-0-4.wav,189987,2,6,1,7,0,air_conditioner
189988-0-0-0.wav,189988,0,4,1,9,0,air_conditioner
189988-0-0-1.wav,189988,0.5,4.5,1,9,0,air_conditioner
189988-0-0-2.wav,189988,1,5,1,9,0,air_conditioner
189988-0-0-3.wav,189988,1.5,5.5,1,9,0,air_conditioner
189988-0-0-4.wav,189988,2,6,1,9,0,air_conditioner
189988-0-0-5.wav,189988,2.5,6.5,1,9,0,air_conditioner
189989-0-0-0.wav,189989,0,4,1,9,0,air_conditioner
189989-0-0-1.wav,189989,0.5,4.5,1,9,0,air_conditioner
189989-0-0-2.wav,189989,1,5,1,9,0,air_conditioner
189991-0-0-0.wav,189991,0,4,1,2,0,air_conditioner
189991-0-0-1.wav,189991,0.5,4.5,1,2,0,air_conditioner
189991-0-0-2.wav,189991,1,5,1,2,0,air_conditioner
189991-0-0-3.wav,189991,1.5,5.5,1,2,0,air_conditioner
189991-0-0-4.wav,189991,2,6,1,2,0,air_conditioner
189991-0-0-5.wav,189991,2.5,6.5,1,2,0,air_conditioner
189991-0-0-6.wav,189991,3,7,1,2,0,air_conditioner
189991-0-0-7.wav,189991,3.5,7.5,1,2,0,air_conditioner
195969-0-0-1.wav,195969,283.98561,287.98561,2,4,0,air_conditioner
195969-0-0-10.wav,195969,288.48561,292.48561,2,4,0,air_conditioner
195969-0-0-12.wav,195969,289.48561,293.48561,2,4,0,air_conditioner
195969-0-0-13.wav,195969,289.98561,293.98561,2,4,0,air_conditioner
195969-0-0-14.wav,195969,290.48561,294.48561,2,4,0,air_conditioner
195969-0-0-15.wav,195969,290.98561,294.98561,2,4,0,air_conditioner
195969-0-0-17.wav,195969,291.98561,295.98561,2,4,0,air_conditioner
195969-0-0-18.wav,195969,292.48561,296.48561,2,4,0,air_conditioner
195969-0-0-19.wav,195969,292.98561,296.98561,2,4,0,air_conditioner
195969-0-0-2.wav,195969,284.48561,288.48561,2,4,0,air_conditioner
195969-0-0-20.wav,195969,293.48561,297.48561,2,4,0,air_conditioner
195969-0-0-21.wav,195969,293.98561,297.98561,2,4,0,air_conditioner
195969-0-0-22.wav,195969,294.48561,298.48561,2,4,0,air_conditioner
195969-0-0-24.wav,195969,295.48561,299.48561,2,4,0,air_conditioner
195969-0-0-25.wav,195969,295.98561,299.98561,2,4,0,air_conditioner
195969-0-0-26.wav,195969,296.48561,300.48561,2,4,0,air_conditioner
195969-0-0-28.wav,195969,297.48561,301.48561,2,4,0,air_conditioner
195969-0-0-4.wav,195969,285.48561,289.48561,2,4,0,air_conditioner
195969-0-0-5.wav,195969,285.98561,289.98561,2,4,0,air_conditioner
195969-0-0-6.wav,195969,286.48561,290.48561,2,4,0,air_conditioner
195969-0-0-7.wav,195969,286.98561,290.98561,2,4,0,air_conditioner
195969-0-0-8.wav,195969,287.48561,291.48561,2,4,0,air_conditioner
195969-0-0-9.wav,195969,287.98561,291.98561,2,4,0,air_conditioner
202516-0-0-0.wav,202516,0,4,1,7,0,air_conditioner
202516-0-0-1.wav,202516,0.5,4.5,1,7,0,air_conditioner
202516-0-0-10.wav,202516,5,9,1,7,0,air_conditioner
202516-0-0-11.wav,202516,5.5,9.5,1,7,0,air_conditioner
202516-0-0-2.wav,202516,1,5,1,7,0,air_conditioner
202516-0-0-3.wav,202516,1.5,5.5,1,7,0,air_conditioner
202516-0-0-4.wav,202516,2,6,1,7,0,air_conditioner
202516-0-0-5.wav,202516,2.5,6.5,1,7,0,air_conditioner
202516-0-0-6.wav,202516,3,7,1,7,0,air_conditioner
202516-0-0-7.wav,202516,3.5,7.5,1,7,0,air_conditioner
202516-0-0-8.wav,202516,4,8,1,7,0,air_conditioner
202516-0-0-9.wav,202516,4.5,8.5,1,7,0,air_conditioner
202517-0-0-0.wav,202517,0,4,1,4,0,air_conditioner
204240-0-0-0.wav,204240,0,4,1,6,0,air_conditioner
204240-0-0-1.wav,204240,0.5,4.5,1,6,0,air_conditioner
204240-0-0-10.wav,204240,5,9,1,6,0,air_conditioner
204240-0-0-11.wav,204240,5.5,9.5,1,6,0,air_conditioner
204240-0-0-12.wav,204240,6,10,1,6,0,air_conditioner
204240-0-0-13.wav,204240,6.5,10.5,1,6,0,air_conditioner
204240-0-0-14.wav,204240,7,11,1,6,0,air_conditioner
204240-0-0-15.wav,204240,7.5,11.5,1,6,0,air_conditioner
204240-0-0-16.wav,204240,8,12,1,6,0,air_conditioner
204240-0-0-17.wav,204240,8.5,12.5,1,6,0,air_conditioner
204240-0-0-18.wav,204240,9,13,1,6,0,air_conditioner
204240-0-0-19.wav,204240,9.5,13.5,1,6,0,air_conditioner
204240-0-0-2.wav,204240,1,5,1,6,0,air_conditioner
204240-0-0-20.wav,204240,10,14,1,6,0,air_conditioner
204240-0-0-21.wav,204240,10.5,14.5,1,6,0,air_conditioner
204240-0-0-22.wav,204240,11,15,1,6,0,air_conditioner
204240-0-0-23.wav,204240,11.5,15.5,1,6,0,air_conditioner
204240-0-0-25.wav,204240,12.5,16.5,1,6,0,air_conditioner
204240-0-0-26.wav,204240,13,17,1,6,0,air_conditioner
204240-0-0-27.wav,204240,13.5,17.5,1,6,0,air_conditioner
204240-0-0-28.wav,204240,14,18,1,6,0,air_conditioner
204240-0-0-29.wav,204240,14.5,18.5,1,6,0,air_conditioner
204240-0-0-3.wav,204240,1.5,5.5,1,6,0,air_conditioner
204240-0-0-30.wav,204240,15,19,1,6,0,air_conditioner
204240-0-0-31.wav,204240,15.5,19.5,1,6,0,air_conditioner
204240-0-0-32.wav,204240,16,20,1,6,0,air_conditioner
204240-0-0-33.wav,204240,16.5,20.5,1,6,0,air_conditioner
204240-0-0-34.wav,204240,17,21,1,6,0,air_conditioner
204240-0-0-35.wav,204240,17.5,21.5,1,6,0,air_conditioner
204240-0-0-5.wav,204240,2.5,6.5,1,6,0,air_conditioner
204240-0-0-6.wav,204240,3,7,1,6,0,air_conditioner
204240-0-0-7.wav,204240,3.5,7.5,1,6,0,air_conditioner
204240-0-0-8.wav,204240,4,8,1,6,0,air_conditioner
204240-0-0-9.wav,204240,4.5,8.5,1,6,0,air_conditioner
30204-0-0-0.wav,30204,0.286916,4.286916,1,3,0,air_conditioner
30204-0-0-1.wav,30204,0.786916,4.786916,1,3,0,air_conditioner
30204-0-0-10.wav,30204,5.286916,9.286916,1,3,0,air_conditioner
30204-0-0-11.wav,30204,5.786916,9.786916,1,3,0,air_conditioner
30204-0-0-12.wav,30204,6.286916,10.286916,1,3,0,air_conditioner
30204-0-0-13.wav,30204,6.786916,10.786916,1,3,0,air_conditioner
30204-0-0-2.wav,30204,1.286916,5.286916,1,3,0,air_conditioner
30204-0-0-3.wav,30204,1.786916,5.786916,1,3,0,air_conditioner
30204-0-0-4.wav,30204,2.286916,6.286916,1,3,0,air_conditioner
30204-0-0-5.wav,30204,2.786916,6.786916,1,3,0,air_conditioner
30204-0-0-6.wav,30204,3.286916,7.286916,1,3,0,air_conditioner
30204-0-0-7.wav,30204,3.786916,7.786916,1,3,0,air_conditioner
30204-0-0-8.wav,30204,4.286916,8.286916,1,3,0,air_conditioner
30204-0-0-9.wav,30204,4.786916,8.786916,1,3,0,air_conditioner
35382-0-0-0.wav,35382,0.997525,4.997525,1,7,0,air_conditioner
35382-0-0-1.wav,35382,1.497525,5.497525,1,7,0,air_conditioner
47160-0-0-0.wav,47160,0.056394,4.056394,1,6,0,air_conditioner
47160-0-0-1.wav,47160,0.556394,4.556394,1,6,0,air_conditioner
47160-0-0-2.wav,47160,1.056394,5.056394,1,6,0,air_conditioner
47160-0-0-3.wav,47160,1.556394,5.556394,1,6,0,air_conditioner
47160-0-0-4.wav,47160,2.056394,6.056394,1,6,0,air_conditioner
50901-0-0-0.wav,50901,1.006702,5.006702,1,1,0,air_conditioner
50901-0-1-0.wav,50901,9.021096,13.021096,1,1,0,air_conditioner
50901-0-1-1.wav,50901,9.521096,13.521096,1,1,0,air_conditioner
54383-0-0-0.wav,54383,0,4,1,8,0,air_conditioner
54383-0-0-1.wav,54383,0.5,4.5,1,8,0,air_conditioner
54383-0-0-10.wav,54383,5,9,1,8,0,air_conditioner
54383-0-0-11.wav,54383,5.5,9.5,1,8,0,air_conditioner
54383-0-0-2.wav,54383,1,5,1,8,0,air_conditioner
54383-0-0-3.wav,54383,1.5,5.5,1,8,0,air_conditioner
54383-0-0-4.wav,54383,2,6,1,8,0,air_conditioner
54383-0-0-5.wav,54383,2.5,6.5,1,8,0,air_conditioner
54383-0-0-6.wav,54383,3,7,1,8,0,air_conditioner
54383-0-0-7.wav,54383,3.5,7.5,1,8,0,air_conditioner
54383-0-0-8.wav,54383,4,8,1,8,0,air_conditioner
54383-0-0-9.wav,54383,4.5,8.5,1,8,0,air_conditioner
55018-0-0-102.wav,55018,55.041583,59.041583,1,4,0,air_conditioner
55018-0-0-106.wav,55018,57.041583,61.041583,1,4,0,air_conditioner
55018-0-0-110.wav,55018,59.041583,63.041583,1,4,0,air_conditioner
55018-0-0-116.wav,55018,62.041583,66.041583,1,4,0,air_conditioner
55018-0-0-121.wav,55018,64.541583,68.541583,1,4,0,air_conditioner
55018-0-0-145.wav,55018,76.541583,80.541583,1,4,0,air_conditioner
55018-0-0-146.wav,55018,77.041583,81.041583,1,4,0,air_conditioner
55018-0-0-148.wav,55018,78.041583,82.041583,1,4,0,air_conditioner
55018-0-0-162.wav,55018,85.041583,89.041583,1,4,0,air_conditioner
55018-0-0-194.wav,55018,101.041583,105.041583,1,4,0,air_conditioner
55018-0-0-2.wav,55018,5.041583,9.041583,1,4,0,air_conditioner
55018-0-0-209.wav,55018,108.541583,112.541583,1,4,0,air_conditioner
55018-0-0-246.wav,55018,127.041583,131.041583,1,4,0,air_conditioner
55018-0-0-248.wav,55018,128.041583,132.041583,1,4,0,air_conditioner
55018-0-0-26.wav,55018,17.041583,21.041583,1,4,0,air_conditioner
55018-0-0-37.wav,55018,22.541583,26.541583,1,4,0,air_conditioner
55018-0-0-44.wav,55018,26.041583,30.041583,1,4,0,air_conditioner
55018-0-0-49.wav,55018,28.541583,32.541583,1,4,0,air_conditioner
55018-0-0-8.wav,55018,8.041583,12.041583,1,4,0,air_conditioner
55018-0-0-84.wav,55018,46.041583,50.041583,1,4,0,air_conditioner
55018-0-0-87.wav,55018,47.541583,51.541583,1,4,0,air_conditioner
55018-0-0-92.wav,55018,50.041583,54.041583,1,4,0,air_conditioner
55018-0-0-93.wav,55018,50.541583,54.541583,1,4,0,air_conditioner
56385-0-0-0.wav,56385,0,4,2,2,0,air_conditioner
56385-0-0-1.wav,56385,0.5,4.5,2,2,0,air_conditioner
56385-0-0-2.wav,56385,1,5,2,2,0,air_conditioner
57320-0-0-0.wav,57320,0,4,2,1,0,air_conditioner
57320-0-0-10.wav,57320,5,9,2,1,0,air_conditioner
57320-0-0-11.wav,57320,5.5,9.5,2,1,0,air_conditioner
57320-0-0-13.wav,57320,6.5,10.5,2,1,0,air_conditioner
57320-0-0-15.wav,57320,7.5,11.5,2,1,0,air_conditioner
57320-0-0-21.wav,57320,10.5,14.5,2,1,0,air_conditioner
57320-0-0-22.wav,57320,11,15,2,1,0,air_conditioner
57320-0-0-24.wav,57320,12,16,2,1,0,air_conditioner
57320-0-0-27.wav,57320,13.5,17.5,2,1,0,air_conditioner
57320-0-0-31.wav,57320,15.5,19.5,2,1,0,air_conditioner
57320-0-0-32.wav,57320,16,20,2,1,0,air_conditioner
57320-0-0-33.wav,57320,16.5,20.5,2,1,0,air_conditioner
57320-0-0-34.wav,57320,17,21,2,1,0,air_conditioner
57320-0-0-36.wav,57320,18,22,2,1,0,air_conditioner
57320-0-0-37.wav,57320,18.5,22.5,2,1,0,air_conditioner
57320-0-0-38.wav,57320,19,23,2,1,0,air_conditioner
57320-0-0-39.wav,57320,19.5,23.5,2,1,0,air_conditioner
57320-0-0-4.wav,57320,2,6,2,1,0,air_conditioner
57320-0-0-42.wav,57320,21,25,2,1,0,air_conditioner
57320-0-0-45.wav,57320,22.5,26.5,2,1,0,air_conditioner
57320-0-0-5.wav,57320,2.5,6.5,2,1,0,air_conditioner
57320-0-0-6.wav,57320,3,7,2,1,0,air_conditioner
57320-0-0-7.wav,57320,3.5,7.5,2,1,0,air_conditioner
57320-0-0-9.wav,57320,4.5,8.5,2,1,0,air_conditioner
58806-0-0-0.wav,58806,0,4,1,3,0,air_conditioner
59277-0-0-0.wav,59277,0,4,1,1,0,air_conditioner
59277-0-0-1.wav,59277,0.5,4.5,1,1,0,air_conditioner
59277-0-0-2.wav,59277,1,5,1,1,0,air_conditioner
59277-0-0-3.wav,59277,1.5,5.5,1,1,0,air_conditioner
59277-0-0-4.wav,59277,2,6,1,1,0,air_conditioner
